LURN_SAK,INCIDENT_DATE,CATEGORY,STAT,STAT_DESC,ADDRESS,STREET,CITY,ZIPCODE,X_COORDINATE,Y_COORDINATE,INCIDENT_ID,REPORTING_DISTRICT,SEQ,UNIT_ID,UNIT_NAME,DELETED
18375037,10/23/2017 20:40,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","19400 PACIFIC COAST HWY, MALIBU, CA",19400 PACIFIC COAST HWY,MALIBU,,6380418.012,1837225.773,917-06121-1088,1088,6121,CA0190022,MALIBU/LOST HILLS,N
18375184,10/23/2017 23:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"17100 WITZMAN DR, VALINDA, CA 91744",17100 WITZMAN DR,VALINDA,91744,6586959.122,1833920.957,917-13111-1441,1441,13111,CA0190014,INDUSTRY,N
18375973,10/23/2017 23:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"HUNTINGTON & LOS LOMAS, DUARTE, CA 91010",HUNTINGTON & LOS LOMAS,DUARTE,91010,6577743.405,1872950.055,917-12242-0542,542,12242,CA0190005,TEMPLE,N
18375173,10/23/2017 23:10,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"4600 OLANDA ST, LYNWOOD, CA 90262",4600 OLANDA ST,LYNWOOD,90262,6503687.213,1788787.297,917-16505-2118,2118,16505,CA01900V3,CENTURY,N
18375163,10/24/2017 0:07,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"25200 OAK ST, LOMITA, CA",25200 OAK ST,LOMITA,,6465121.472,1748095.009,917-04122-1712,1712,4122,CA0190017,LOMITA,N
18375346,10/24/2017 0:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1300 E 91ST ST, LOS ANGELES, CA 90002",1300 E 91ST ST,LOS ANGELES,90002,6485573.807,1805792.564,917-16524-2176,2176,16524,CA01900V3,CENTURY,N
18375185,10/24/2017 0:40,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"5200 ELMWOOD AVE, LYNWOOD, CA 90262",5200 ELMWOOD AVE,LYNWOOD,90262,6506832.168,1795602.969,917-16507-2115,2115,16507,CA01900V3,CENTURY,N
18375249,10/24/2017 4:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"4500 ARLINGTON AVE, LYNWOOD, CA",4500 ARLINGTON AVE,LYNWOOD,,6503323.211,1788595.938,917-16515-2118,2118,16515,CA01900V3,CENTURY,N
18375178,10/24/2017 4:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"GROVELAND DR & IMPERIAL HWY, WHITTIER, CA 90604",GROVELAND DR & IMPERIAL HWY,WHITTIER,90604,,,917-15370-0497,497,15370,CA0190004,NORWALK,N
18375179,10/24/2017 4:55,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,,,,,,,917-22685-1368,1368,22685,CA0190013,LAKEWOOD,N
18375205,10/24/2017 5:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"200 W LAS FLORES DR, ALTADENA, CA 91001",200 W LAS FLORES DR,ALTADENA,91001,6516312.353,1895470.846,917-03024-0772,772,3024,CA0190007,ALTADENA,N
18375224,10/24/2017 6:30,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","ARDILLA AVE & AMAR RD, LA PUENTE, CA",ARDILLA AVE & AMAR RD,LA PUENTE,,6569309.321,1841867.374,917-13115-1430,1430,13115,CA0190014,INDUSTRY,N
18375310,10/24/2017 7:30,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","15500 WOODINGTON AVE, BELLFLOWER, CA 90706",15500 WOODINGTON AVE,BELLFLOWER,90706,6520729.34,1783248.134,917-22697-1332,1332,22697,CA0190013,LAKEWOOD,N
18375289,10/24/2017 8:29,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","12300 DEL AMO BLVD, LAKEWOOD, CA 90715",12300 DEL AMO BLVD,LAKEWOOD,90715,6540495.049,1765878.965,917-22692-1328,1328,22692,CA0190013,LAKEWOOD,N
18375282,10/24/2017 8:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1900 E COMPTON BLVD, COMPTON, CA",1900 E COMPTON BLVD,COMPTON,,6500245.333,1784722.827,917-14077-2826,2826,14077,CA0190042,COMPTON,N
18375373,10/24/2017 8:37,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","2800 CARUSO LN, LANCASTER, CA",2800 CARUSO LN,LANCASTER,,6506939.508,2072949.875,917-20728-1127,1127,20728,CA0190024,LANCASTER,N
18375687,10/24/2017 10:54,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1200 W 112TH ST, LOS ANGELES, CA 90044",1200 W 112TH ST,LOS ANGELES,90044,6471733.424,1798009.832,917-09876-0375,375,9876,CA0190003,SOUTH LOS ANGELES,N
18376289,10/24/2017 11:00,GRAND THEFT AUTO,90,"GRAND THEFT VEHICLE (GTA): Cargo/Vehicle, laden with freight","DEL AMO BLVD & SANTA FE AVE, CARSON, CA 90745",DEL AMO BLVD & SANTA FE AVE,CARSON,90745,6497385.528,1766640.82,917-11819-1692,1692,11819,CA0190016,CARSON,N
18375721,10/24/2017 12:11,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"5500 HARBOR ST, COMMERCE, CA",5500 HARBOR ST,COMMERCE,,6513790.083,1823863.912,917-16025-0244,244,16025,CA0190002,EAST LOS ANGELES,N
18376301,10/24/2017 12:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"12400 IMPERIAL HWY, NORWALK, CA 90650",12400 IMPERIAL HWY,NORWALK,90650,6541418.59,1791430.3,917-15416-0454,454,15416,CA0190004,NORWALK,N
18375827,10/24/2017 13:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1900 74TH ST, LOS ANGELES, CA 90001",1900 74TH ST,LOS ANGELES,90001,6489609.313,1812790.006,917-16548-2173,2173,16548,CA01900V3,CENTURY,N
18375926,10/24/2017 13:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"16700 PIONEER BLVD, ARTESIA, CA 90701",16700 PIONEER BLVD,ARTESIA,90701,6536560.105,1778257.237,917-22725-1348,1348,22725,CA0190013,LAKEWOOD,N
18375976,10/24/2017 13:37,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1800 POTRERO AVE, SOUTH EL MONTE, CA 91733",1800 POTRERO AVE,SOUTH EL MONTE,91733,6544945.445,1840489.186,917-12243-0561,561,12243,CA0190005,TEMPLE,N
18377025,10/24/2017 14:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"100 LAKEWOOD CENTER MALL, LAKEWOOD, CA 90712",100 LAKEWOOD CENTER MALL,LAKEWOOD,90712,6519002.836,1768756.513,917-22818-1329,1329,22818,CA0190013,LAKEWOOD,N
18376075,10/24/2017 17:18,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"ALMA AVE & OLYMPIC BLVD, EAST LOS ANGELES, CA 90022",ALMA AVE & OLYMPIC BLVD,EAST LOS ANGELES,90022,6503722.858,1829308.061,917-16048-0278,278,16048,CA0190002,EAST LOS ANGELES,N
18377297,10/24/2017 19:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"240TH ST E & AVENUE J, LANCASTER, CA",240TH ST E & AVENUE J,LANCASTER,,6651159.769,2073598.891,917-20850-1197,1197,20850,CA0190024,LANCASTER,N
18376197,10/24/2017 19:10,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"20600 PIONEER BLVD, LAKEWOOD, CA 90715",20600 PIONEER BLVD,LAKEWOOD,90715,6536687.494,1765215.504,917-22750-1327,1327,22750,CA0190013,LAKEWOOD,N
18376210,10/24/2017 20:17,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1300 E ALONDRA BLVD, COMPTON, CA",1300 E ALONDRA BLVD,COMPTON,,6498455.259,1781917.134,917-14118-2844,2844,14118,CA0190042,COMPTON,N
18376460,10/24/2017 21:20,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","17500 HORST AVE, ARTESIA, CA 90701",17500 HORST AVE,ARTESIA,90701,6538775.248,1775724.706,917-22775-1348,1348,22775,CA0190013,LAKEWOOD,N
18376277,10/24/2017 21:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"6700 COMPTON AVE, LOS ANGELES, CA 90001",6700 COMPTON AVE,LOS ANGELES,90001,6486510.557,1814659.362,917-16562-2170,2170,16562,CA01900V3,CENTURY,N
18376459,10/25/2017 0:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"CANDLEWOOD AVE & HAYTER AVE, LAKEWOOD, CA 90712",CANDLEWOOD AVE & HAYTER AVE,LAKEWOOD,90712,6517299.467,1769145.569,917-22774-1320,1320,22774,CA0190013,LAKEWOOD,N
18376445,10/25/2017 0:45,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"43800 20TH ST E, LANCASTER, CA 93535",43800 20TH ST E,LANCASTER,93535,6533902.587,2070043.029,917-20786-1137,1137,20786,CA0190024,LANCASTER,N
18386147,10/25/2017 1:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"17300 GALE AVE, CITY OF INDUSTRY, CA 91748",17300 GALE AVE,CITY OF INDUSTRY,91748,6583063.873,1821788.569,917-13572-1418,1418,13572,CA0190014,INDUSTRY,N
18376563,10/25/2017 2:07,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"8300 BOER AVE, WHITTIER, CA 90606",8300 BOER AVE,WHITTIER,90606,6539574.414,1810872.346,917-08222-1578,1578,8222,CA0190015,PICO RIVERA,N
18376572,10/25/2017 3:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"17000 ALWOOD ST, VALINDA, CA",17000 ALWOOD ST,VALINDA,,6586885.833,1840135.478,917-13172-1440,1440,13172,CA0190014,INDUSTRY,N
18376578,10/25/2017 4:00,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","5800 DAGWOOD AVE, LAKEWOOD, CA 90712",5800 DAGWOOD AVE,LAKEWOOD,90712,6521281.5,1771816.126,917-22788-1322,1322,22788,CA0190013,LAKEWOOD,N
18376904,10/25/2017 4:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1000 ARTESIA BLVD, BELLFLOWER, CA 90706",1000 ARTESIA BLVD,BELLFLOWER,90706,,,917-22800-1336,1336,22800,CA0190013,LAKEWOOD,N
18379666,10/25/2017 4:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1800 CAMINO VIEJO, ROWLAND HEIGHTS, CA 91748",1800 CAMINO VIEJO,ROWLAND HEIGHTS,91748,6590559.821,1817424.071,917-06650-2932,2932,6650,CA0190020,WALNUT,N
18376496,10/25/2017 7:30,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","1100 E 77TH PL, LOS ANGELES, CA 90001",1100 E 77TH PL,LOS ANGELES,90001,6484363.005,1811077.064,917-16586-2172,2172,16586,CA01900V3,CENTURY,N
18376841,10/25/2017 11:05,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"4400 PRESIDIO DR, LOS ANGELES, CA",4400 PRESIDIO DR,LOS ANGELES,,6458279.257,1824306.4,917-03035-2768,2768,3035,CA0190065,MARINA DEL REY,N
18376864,10/25/2017 11:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"14800 CLARK AVE, HACIENDA HEIGHTS, CA 91745",14800 CLARK AVE,HACIENDA HEIGHTS,91745,6567577.133,1829990.396,917-13175-1478,1478,13175,CA0190014,INDUSTRY,N
18377405,10/25/2017 11:45,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"2600 E VICTORIA ST, DOMINGUEZ, CA",2600 E VICTORIA ST,DOMINGUEZ,,6494817.852,1773275.742,917-11861-1692,1692,11861,CA0190016,CARSON,N
18377146,10/25/2017 13:30,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","ILLINOIS AVE & JACKSON ST, PARAMOUNT, CA 90723",ILLINOIS AVE & JACKSON ST,PARAMOUNT,90723,6511476.023,1780713.941,917-22828-1367,1367,22828,CA0190013,LAKEWOOD,N
18377779,10/25/2017 14:08,GRAND THEFT AUTO,92,"GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","23800 MCBEAN PKWY, VALENCIA, CA 91355",23800 MCBEAN PKWY,VALENCIA,91355,6394905.685,1967341.831,917-15136-0621,621,15136,CA0190006,SANTA CLARITA VALLEY,N
18377104,10/25/2017 15:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"4600 CECELIA ST, CUDAHY, CA",4600 CECELIA ST,CUDAHY,,6504839.308,1807398.757,917-16089-0263,263,16089,CA0190002,EAST LOS ANGELES,N
18377145,10/25/2017 15:40,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"17300 TEMPLE AVE, EAST VALINDA, CA",17300 TEMPLE AVE,EAST VALINDA,,6586790.458,1830471.051,917-13185-1442,1442,13185,CA0190014,INDUSTRY,N
18376966,10/25/2017 17:22,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"4100 154TH ST, LAWNDALE, CA",4100 154TH ST,LAWNDALE,,6456369.381,1782881.77,917-09915-0376,376,9915,CA0190003,SOUTH LOS ANGELES,N
18377242,10/25/2017 17:50,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"300 POPLAR, COMPTON, CA",300 POPLAR,COMPTON,,6492119.917,1786115.665,917-14159-2814,2814,14159,CA0190042,COMPTON,N
18377498,10/25/2017 20:20,GRAND THEFT AUTO,97,"GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","1400 PASO REAL AVE, ROWLAND HEIGHTS, CA 91748",1400 PASO REAL AVE,ROWLAND HEIGHTS,91748,6594107.411,1818894.171,917-06597-2931,2931,6597,CA0190020,WALNUT,N
18377036,10/25/2017 20:45,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"24100 S AVALON BLVD, CARSON, CA 90745",24100 S AVALON BLVD,CARSON,90745,6481583.984,1752023.536,917-11843-1625,1625,11843,CA0190016,CARSON,N
18377465,10/25/2017 21:50,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1300 E 59TH ST, LOS ANGELES, CA",1300 E 59TH ST,LOS ANGELES,,6485827.435,1817803.987,917-16642-2171,2171,16642,CA01900V3,CENTURY,N
18377511,10/25/2017 22:46,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"8200 SUNSET BLVD, WEST HOLLYWOOD, CA",8200 SUNSET BLVD,WEST HOLLYWOOD,,6450036.186,1857980.661,917-05833-0987,987,5833,CA0190009,WEST HOLLYWOOD,N
18377544,10/25/2017 23:30,GRAND THEFT AUTO,92,"GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","27200 CAMP PLENTY RD, CANYON COUNTRY, CA",27200 CAMP PLENTY RD,CANYON COUNTRY,,6418148.495,1974631.012,917-15120-0613,613,15120,CA0190006,SANTA CLARITA VALLEY,N
18377090,10/26/2017 0:42,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"11TH ST E & AVENUE R, PALMDALE, CA",11TH ST E & AVENUE R,PALMDALE,,6528705.594,2030787.915,917-20829-1125,1125,20829,CA0190024,LANCASTER,N
18377810,10/26/2017 1:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1400 121ST ST, LOS ANGELES, CA 90059",1400 121ST ST,LOS ANGELES,90059,6486245.189,1794333.695,917-16662-2132,2132,16662,CA01900V3,CENTURY,N
18377695,10/26/2017 1:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"15800 HARVEST MOON ST, VALINDA, CA",15800 HARVEST MOON ST,VALINDA,,6580105.531,1838352.168,917-13213-1440,1440,13213,CA0190014,INDUSTRY,N
18378497,10/26/2017 1:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"45000 YUCCA AVE, LANCASTER, CA",45000 YUCCA AVE,LANCASTER,,6520920.525,2077653.824,917-20925-1122,1122,20925,CA0190024,LANCASTER,N
18377745,10/26/2017 2:00,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","2700 CALIFORNIA ST, HUNTINGTON PARK, CA 90255",2700 CALIFORNIA ST,HUNTINGTON PARK,90255,6494321.701,1812384.482,917-16658-2178,2178,16658,CA01900V3,CENTURY,N
18377809,10/26/2017 2:35,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"800 GREENBERRY DR, LA PUENTE, CA 91744",800 GREENBERRY DR,LA PUENTE,91744,6574066.133,1837669.939,917-13222-1421,1421,13222,CA0190014,INDUSTRY,N
18377604,10/26/2017 2:37,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"900 GERHART AVE, COMMERCE, CA",900 GERHART AVE,COMMERCE,,6517113.973,1828711.886,917-16117-0242,242,16117,CA0190002,EAST LOS ANGELES,N
18378249,10/26/2017 4:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1100 S 7TH AVE, HACIENDA HEIGHTS, CA",1100 S 7TH AVE,HACIENDA HEIGHTS,,6565188.739,1829122.543,917-13236-1478,1478,13236,CA0190014,INDUSTRY,N
18378070,10/26/2017 5:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"7800 MILNA AVE, WHITTIER, CA 90606",7800 MILNA AVE,WHITTIER,90606,6538299.758,1812877.121,917-08252-1576,1576,8252,CA0190015,PICO RIVERA,N
18378548,10/26/2017 5:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"9500 GIOVANE ST, SOUTH EL MONTE, CA 91733",9500 GIOVANE ST,SOUTH EL MONTE,91733,6542872.738,1844635.994,917-80257-0560,560,80257,CA0190005,TEMPLE,N
18377709,10/26/2017 7:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"2300 241ST ST, LOMITA, CA 90717",2300 241ST ST,LOMITA,90717,6463453.731,1752159.316,917-04154-1710,1710,4154,CA0190017,LOMITA,N
18377748,10/26/2017 8:42,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"5700 WHITEWOOD AVE, LAKEWOOD, CA",5700 WHITEWOOD AVE,LAKEWOOD,,6520582.495,1771027.004,917-22878-1320,1320,22878,CA0190013,LAKEWOOD,N
18377596,10/26/2017 9:22,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1200 W 91ST ST, LOS ANGELES, CA",1200 W 91ST ST,LOS ANGELES,,6471568.347,1805902.43,917-09933-0370,370,9933,CA0190003,SOUTH LOS ANGELES,N
18377795,10/26/2017 9:27,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","12000 186TH ST, ARTESIA, CA",12000 186TH ST,ARTESIA,,6538503.53,1772393.193,917-22881-1349,1349,22881,CA0190013,LAKEWOOD,N
18378044,10/26/2017 9:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1200 HACIENDA BLVD, LA PUENTE, CA",1200 HACIENDA BLVD,LA PUENTE,,6576984.893,1838297.519,917-13225-1431,1431,13225,CA0190014,INDUSTRY,N
18377799,10/26/2017 9:32,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1400 E ROSECRANS AVE, COMPTON, CA",1400 E ROSECRANS AVE,COMPTON,,6498520.618,1787178.246,017-15482-0469,469,15482,CA0190004,NORWALK,N
18377933,10/26/2017 9:59,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"11700 PAINTER AVE, WHITTIER, CA",11700 PAINTER AVE,WHITTIER,,6545570.196,1794987.785,917-15483-0494,494,15483,CA0190004,NORWALK,N
18382844,10/26/2017 14:25,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"44900 DIVISION ST, LANCASTER, CA",44900 DIVISION ST,LANCASTER,,6522490.393,2076841.407,917-21260-1109,1109,21260,CA0190024,LANCASTER,N
18378251,10/26/2017 14:40,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","6600 BEQUETTE AVE, PICO RIVERA, CA 90660",6600 BEQUETTE AVE,PICO RIVERA,90660,6533284.343,1816590.527,917-08259-1515,1515,8259,CA0190015,PICO RIVERA,N
18379773,10/26/2017 15:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1000 W 117TH ST, LOS ANGELES, CA 90044",1000 W 117TH ST,LOS ANGELES,90044,6472476.841,1796149.568,917-10001-0378,378,10001,CA0190003,SOUTH LOS ANGELES,N
18378345,10/26/2017 16:06,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"14600 EL CAMINO AVE, PARAMOUNT, CA 90723",14600 EL CAMINO AVE,PARAMOUNT,90723,6507120.054,1786133.885,917-22911-1363,1363,22911,CA0190013,LAKEWOOD,N
18378380,10/26/2017 16:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"4400 W 159TH ST, LAWNDALE, CA 90260",4400 W 159TH ST,LAWNDALE,90260,6454518.371,1781258.414,917-09958-0333,333,9958,CA0190003,SOUTH LOS ANGELES,N
18379532,10/26/2017 17:30,GRAND THEFT AUTO,97,"GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","200 BIRD PARK, AVALON, CA",200 BIRD PARK,AVALON,,6459853.461,1580576.249,917-00348-1811,1811,348,CA0190018,AVALON,N
18378544,10/26/2017 18:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"9500 HARVARD ST, BELLFLOWER, CA 90706",9500 HARVARD ST,BELLFLOWER,90706,6522041.944,1781604.648,917-22931-1334,1334,22931,CA0190013,LAKEWOOD,N
18378498,10/26/2017 18:20,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"700 E AVENUE K-7, LANCASTER, CA",700 E AVENUE K-7,LANCASTER,,6526620.797,2065959.851,917-20926-1134,1134,20926,CA0190024,LANCASTER,N
18379332,10/26/2017 18:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"700 N BULLIS RD, COMPTON, CA",700 N BULLIS RD,COMPTON,,6498896.076,1786537.269,917-14270-2826,2826,14270,CA0190042,COMPTON,N
18378485,10/26/2017 18:46,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1100 HACIENDA BLVD, HACIENDA HEIGHTS, CA",1100 HACIENDA BLVD,HACIENDA HEIGHTS,,6572848.901,1825930.342,917-13257-1478,1478,13257,CA0190014,INDUSTRY,N
18379435,10/26/2017 22:30,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","500 N BURRIS AVE, COMPTON, CA",500 N BURRIS AVE,COMPTON,,6497390.137,1785774.047,917-14279-2824,2824,14279,CA0190042,COMPTON,N
18378755,10/26/2017 23:30,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"12300 226TH ST, HAWAIIAN GARDENS, CA",12300 226TH ST,HAWAIIAN GARDENS,,6540782.344,1758435.35,917-22944-1351,1351,22944,CA0190013,LAKEWOOD,N
18378686,10/26/2017 23:55,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"5700 SMITHWAY ST, COMMERCE, CA",5700 SMITHWAY ST,COMMERCE,,6516615.821,1824774.201,917-16170-0245,245,16170,CA0190002,EAST LOS ANGELES,N
18378806,10/27/2017 0:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"10332 RUSH ST, S EL MONTE, CA 91733",10332 RUSH ST,S EL MONTE,91733,6547892.739,1841232.216,917-12340-0560,560,12340,CA0190005,TEMPLE,N
18379586,10/27/2017 1:45,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"1600 E 66TH ST, LOS ANGELES, CA 90001",1600 E 66TH ST,LOS ANGELES,90001,6487784.152,1814977.342,917-16771-2171,2171,16771,CA01900V3,CENTURY,N
18379046,10/27/2017 3:00,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"5300 OVERDALE DR, LADERA HEIGHTS, CA",5300 OVERDALE DR,LADERA HEIGHTS,,6454241.409,1820431.238,917-03049-2767,2767,3049,CA0190065,MARINA DEL REY,N
18378917,10/27/2017 3:15,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"11000 BACKFORD ST, S EL MONTE, CA 91733",11000 BACKFORD ST,S EL MONTE,91733,6547980.803,1836556.882,917-12346-0562,562,12346,CA0190005,TEMPLE,N
18378818,10/27/2017 5:10,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"15100 GALE AVE, HACIENDA HEIGHTS, CA 91745",15100 GALE AVE,HACIENDA HEIGHTS,91745,6568446.292,1828017.136,917-13276-1478,1478,13276,CA0190014,INDUSTRY,N
18378808,10/27/2017 5:58,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"12600 COOKACRE AVE, LYNWOOD, CA 90262",12600 COOKACRE AVE,LYNWOOD,90262,6502627.024,1788748.609,917-16723-2117,2117,16723,CA01900V3,CENTURY,N
18378849,10/27/2017 6:30,GRAND THEFT AUTO,93,"GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","10900 ALONDRA BLVD, CERRITOS, CA",10900 ALONDRA BLVD,CERRITOS,,6530983.274,1780867.961,917-05215-2310,2310,5215,CA01900R7,CERRITOS,N
